2359.27,760027.21,8849.34,4444.14
6108.87,521780.45,3655.60,7586.86
6128.65,813818.53,8200.74,2972.72
3987.74,173299.45,2764.75,7275.74
1121.54,532855.61,8334.31,2476.74
4674.61,176592.14,4754.17,6055.22
607.65,303343.00,2990.87,742.56
7923.87,142137.41,7595.59,4974.63
6786.03,760628.62,4525.22,2769.72
5024.07,123663.45,6365.25,9658.04
2074.00,356222.03,1695.57,9501.88
6742.52,842632.26,7850.07,5571.19
5357.73,32264.92,6642.93,8076.87
9844.70,180840.81,769.57,9514.59
1055.92,736032.19,4537.25,8635.09
1290.02,216216.56,6340.24,3631.81
1348.08,332041.59,1866.65,5225.08
1705.60,121885.80,6408.85,722.17
4419.09,634350.28,1846.49,845.50
2239.53,473592.80,8881.32,2146.79
4071.60,246616.11,7924.65,9162.54
1395.21,655547.96,2673.67,2117.08
8557.75,102501.98,8859.75,7941.75
948.33,699782.87,6911.63,4654.72
8981.74,824001.51,1348.86,1733.45
2548.07,519090.83,1605.46,2012.28
125.07,660263.65,8681.06,3850.77
9104.06,518630.48,9526.58,5843.37
9045.63,74494.93,6393.73,179.28
7560.66,956271.03,1512.50,4911.56
9302.50,671517.18,8407.83,9857.41
2160.14,606757.01,9926.71,5627.07
1157.96,123558.87,9618.98,366.63
9796.31,429770.63,7500.02,4200.23
608.11,676858.12,3420.71,7070.50
1560.17,546970.23,1279.87,1700.84
2593.95,66655.86,5136.54,9741.64
7079.14,638082.36,3914.36,5812.49
6244.14,553156.73,4837.50,1115.61
751.42,391126.26,6997.33,5570.87
2501.36,496036.27,5521.47,5010.95
1477.08,806848.24,3701.20,7875.21
6983.49,750072.36,5131.14,4054.21
9987.38,542444.64,424.09,7061.72
3431.50,589479.03,3386.96,9549.23
373.96,344651.11,9677.80,1328.41
5595.33,253520.79,6911.75,8529.58
4919.39,447276.51,8943.15,2299.99
7909.45,990985.62,8623.45,5533.31
3830.66,553259.50,2719.35,6522.23
7809.76,586094.78,9872.73,9139.10
3977.28,506325.97,7493.88,174.62
5043.16,233427.27,6301.74,5802.77
3235.31,982325.40,1859.42,790.48
5821.55,654437.72,900.93,6033.26
9539.15,835324.40,6504.50,2273.67
2171.76,873145.02,240.17,447.21
6242.53,718535.27,1304.35,2000.72
9332.91,573570.46,2350.91,5741.10
7890.16,305158.12,9238.51,1297.76
6552.86,346503.17,7235.92,3120.03
3001.84,199214.25,9361.83,3080.98
9135.31,258171.16,3483.16,4222.30
2970.37,271449.12,3555.32,2950.00
2088.95,358395.78,6960.31,2078.74
8674.97,120383.27,4283.49,2522.96
8230.46,130808.33,66.56,7145.84
8911.69,743588.75,3084.79,6302.51
6092.78,992706.15,2518.21,951.90
7242.38,869269.65,2021.52,5861.83
5490.21,517127.02,7144.69,2395.10
6363.86,263224.73,2816.00,7639.50
1091.96,614719.59,6671.46,4232.59
1598.73,31270.30,899.42,3132.62
6855.65,217988.08,9966.41,9799.71
7609.51,962201.23,4099.94,2776.90
6672.43,95489.35,8726.39,2498.41
4937.52,221368.62,8196.74,7303.10
9075.14,628560.56,8080.31,3093.80
5468.26,669952.00,4066.33,2858.58
6361.17,88155.44,7085.42,2358.10
8424.67,290004.10,3647.96,8683.30
981.54,214367.24,7593.39,9100.88
989.91,980346.71,4454.49,8629.11
4547.83,666216.81,2462.67,6124.70
161.27,773395.22,4855.38,311.54
7308.39,414283.37,6593.71,9145.30
4936.67,407990.45,4858.31,8183.09
8445.53,873756.63,6763.68,6215.26
435.36,558315.52,9616.07,9317.04
45.19,920488.24,8737.10,7690.26
8054.46,563976.17,5385.18,3191.01
90.64,637620.46,2629.13,9277.09
8262.72,931322.57,162.91,9259.09
2331.79,505370.38,9997.94,3202.31
5133.28,361090.50,3729.12,8601.79
3381.69,631547.91,8642.74,5040.69
4216.80,842440.42,4319.68,8442.80
9891.76,945385.37,3584.09,6242.56
7856.65,298472.42,1657.83,821.67
1157.30,582257.09,5203.07,4899.06
4547.65,533294.84,8570.21,9211.38
5004.88,811867.03,8015.72,9784.31
1440.04,655725.34,5913.96,9369.92
7313.16,427482.43,6059.54,5213.72
1589.98,299701.87,8041.61,3215.01
8018.68,198791.83,3368.36,6757.31
58.51,946482.13,8530.25,7010.88
8958.16,895965.45,512.40,347.25
5460.19,758709.41,8401.51,7656.27
1399.01,217496.13,679.89,9818.60
6063.25,141423.16,1558.95,3362.70
3609.44,79398.80,1276.84,422.36
2042.56,210092.01,4669.45,7512.08
1319.76,688346.84,9521.68,8349.86
7987.29,110747.85,1215.12,6982.64
6426.64,206323.27,3011.08,8807.55
2264.44,362298.74,1942.25,8732.34
1791.52,439364.97,8733.75,7681.33
2340.24,36098.94,6434.06,928.83
2485.14,607978.10,6508.61,4329.34
7660.52,332854.16,3033.48,7414.92
6329.40,701802.55,5324.00,5542.37
4192.07,901940.11,6842.86,6798.71
9088.36,886104.25,3554.44,3211.03
7226.15,973212.53,8026.98,9957.43
2159.85,332672.41,6531.51,738.47
1546.00,956386.69,5145.93,2243.99
3119.17,72700.93,7445.42,5738.08
559.76,408064.88,744.49,9185.42
1966.62,994231.21,53.86,9054.90
8500.41,271489.41,8924.59,6962.13
8430.29,111735.12,4174.63,2650.00
2294.31,879099.67,7127.26,1457.16
8175.68,240415.74,7438.62,1386.87
2199.84,192971.39,6850.82,2164.42
8273.83,432804.41,9279.82,6258.79
2817.79,923215.97,531.77,9745.02
4779.30,440232.04,5638.75,9096.33
8575.01,129418.18,4314.94,8520.67
7769.85,766752.71,5355.96,1294.02
282.83,815190.32,8939.52,7693.39
1699.11,708097.91,1732.21,1595.24
1871.98,990920.99,3467.47,7580.36
1413.99,933239.30,5231.77,474.39
8905.33,204796.45,9080.89,9653.18
6688.29,751138.40,5805.52,1155.46
2970.29,87172.94,2674.97,1670.44
624.13,50260.93,5810.36,9805.91
8552.17,198377.97,2473.00,1692.82
9772.76,463434.45,7001.45,9945.19
1490.24,515018.52,390.01,7269.63
6326.20,555626.94,7573.96,8606.60
617.98,574874.64,8371.70,8585.93
5231.51,657224.72,7730.76,4291.97
6689.12,245456.22,8435.10,6859.33
1578.95,870387.77,4752.68,9257.79
5190.97,466301.34,8637.59,1775.44
6115.91,521060.50,1047.96,1172.24
2146.66,600094.10,9700.82,4251.08
9237.86,714216.27,1157.29,1681.92
4507.84,52680.28,9516.13,3314.36
6308.15,134913.64,6191.20,1927.46
9239.38,307058.68,5257.92,8390.57
9658.05,942742.43,6676.16,7547.03
7697.70,821426.52,5331.76,783.07
5118.68,692237.86,7286.17,8206.83
4404.14,126356.89,5883.48,638.18
3436.32,356840.95,9436.18,9197.64
1815.15,961186.37,9096.14,8183.15
9422.77,958982.93,214.10,5136.48
5190.65,894691.08,3001.17,526.21
4192.20,753872.26,8627.79,8312.35
4162.30,100129.04,5030.42,7807.86
8336.12,259562.09,2643.76,6715.34
103.10,379727.26,4035.58,4992.47
6388.07,130876.33,2994.01,9287.88
899.96,158691.37,8001.58,8089.08
5429.48,639772.60,2227.63,8437.49
7230.82,213816.33,7180.56,6090.67
3188.37,989719.87,9983.67,2349.78
6947.82,846775.76,4872.84,2420.86
3482.40,856669.37,7962.00,2141.10
6668.07,857168.67,581.67,2177.12
9357.84,914196.48,568.49,1389.60
2173.73,95401.13,2768.11,3959.54
6776.02,325391.85,9711.26,8083.94
1722.77,760481.53,932.69,7574.23
4198.85,209080.07,4724.46,1528.70
8872.06,892807.04,9250.52,1400.44
5924.91,772943.75,896.17,9245.43
3914.40,217019.85,6486.14,5710.41
9527.77,631131.23,2577.06,1408.59
5531.02,515010.97,9415.03,731.06
247.97,208926.21,9346.19,2855.26
6760.95,594149.99,9477.95,736.58
7690.40,602056.98,6210.73,5207.83
1889.20,860818.66,4895.07,7960.91
2678.43,283223.95,1315.95,4148.60
3354.86,414326.71,2966.10,2619.28
4616.52,133423.27,7142.27,9385.51
281.05,201287.69,9783.25,7827.83
2212.84,80644.50,3665.68,7347.85
2728.09,535533.26,7083.39,710.29
2913.39,273521.01,4458.36,9151.28
8271.47,153643.96,8466.14,3480.95
8899.23,362510.62,9205.80,8870.92
6.26,301174.48,9704.26,792.83
9998.44,506185.00,8617.17,9661.92
7579.45,929651.61,373.12,2140.17
6364.23,125205.87,205.47,7766.15
5351.79,829423.18,6525.63,604.34
6270.92,471565.95,5913.94,6944.53
4290.77,48435.77,6639.27,1732.18
6879.28,665673.20,5065.34,8373.70
6696.15,252019.59,5561.85,8835.82
8322.69,618855.78,8610.73,3546.25
5359.79,883758.61,3682.36,3503.11
3965.96,983866.80,3154.19,213.60
1261.17,992523.89,1053.72,2607.67
2188.01,320965.95,5730.14,3910.49
6400.29,175748.48,8693.82,5607.65
7540.31,692156.99,2809.78,100.27
869.41,174021.88,1791.49,8422.21
1632.41,801158.84,9513.19,4479.85
5765.31,77082.14,2043.91,2674.86
6596.24,141688.23,7503.71,1483.68
6043.54,886283.85,8852.06,1592.65
6480.68,621632.52,2541.13,3525.47
9916.19,143620.11,1600.81,6350.38
4428.02,215690.30,5170.28,6017.02
3894.90,702376.49,7750.10,9148.68
5983.82,884058.28,521.47,5703.02
5080.52,139495.27,3963.87,1815.35
1391.78,319742.52,5699.55,2350.95
4801.00,74727.94,3.31,1218.62
2225.13,52071.66,5737.94,6335.22
199.24,426654.30,7610.86,5281.82
206.16,938991.27,1594.33,7154.42
2872.15,720645.98,9111.75,5888.11
8565.37,445716.24,6164.58,420.96
6162.81,428852.68,2959.35,7464.72
8791.93,472320.42,6791.30,3362.03
5207.11,367289.39,5951.20,2535.40
8126.89,437840.83,5243.87,1370.94
6336.41,560102.35,4342.06,8030.43
5650.73,553475.07,8646.18,647.99
4937.90,26092.33,8580.59,8643.13
7316.92,282449.74,7328.95,4469.87
3374.17,267572.81,8896.37,6021.88
2782.85,749138.26,8082.96,3126.62
3063.51,766641.89,1463.51,5086.80
9389.90,505005.99,3789.87,65.29
7322.56,518945.23,7367.83,1260.19
1144.08,763960.91,2907.19,9279.37
4072.85,280008.90,9103.75,4899.63
3048.83,204687.90,4783.91,1482.90
12.76,444219.71,1827.76,1722.96
3641.61,842544.84,9283.36,9108.52
356.59,501531.58,9094.92,514.14
1085.73,658598.60,1689.95,2668.43
742.09,381975.66,5304.89,1899.04
669.05,858378.97,6376.26,3517.29
408.22,323052.63,9584.17,4480.24
4061.13,997928.84,5206.98,556.18
8244.57,60085.24,8331.06,7119.90
3180.38,539728.53,9156.53,916.66
5814.07,344609.13,6149.89,8659.79
4022.66,166072.70,4116.55,7164.00
3950.51,240880.07,7401.05,8867.51
8303.13,342477.54,4370.16,6058.63
2032.44,555575.89,3093.55,6897.91
3262.66,748696.75,9709.36,6414.89
1535.09,480770.97,346.38,6058.90
2490.51,519924.29,4672.12,6096.12
7961.74,255261.67,4145.57,6170.64
3114.86,465761.94,875.92,685.16
7756.16,354320.73,3623.21,7307.14
7212.62,839530.00,5924.01,8869.39
9297.76,702958.65,7585.22,1209.37
7790.18,235498.98,4861.23,2079.18
9580.91,712770.29,6514.31,9158.98
2186.74,456620.67,2655.78,8419.08
679.99,207444.95,774.68,7601.64
8251.50,880336.58,8683.55,3430.61
2601.81,567017.69,7245.13,5309.03
1146.69,395041.89,6691.58,2725.74
1626.92,765940.40,9107.04,8368.67
1127.57,724782.99,6217.21,4030.27
5741.39,865050.45,6013.82,1790.48
5151.26,304766.90,3939.53,8675.94
1260.53,282515.27,4368.44,9019.32
7665.92,455260.52,5939.53,5080.56
7246.30,953830.86,9935.44,3142.39
8431.63,766457.85,4345.74,9255.02
6819.75,255952.28,7514.26,6080.70
7724.89,51893.39,4341.73,9876.41
6970.27,955634.54,4900.13,4553.57
1777.94,852979.90,12.18,7966.26
963.01,27061.60,859.37,4105.29
3804.72,42248.39,3.96,3712.82
9946.20,748842.02,9345.43,4982.98
8464.90,257868.77,6478.83,5476.75
2859.85,615449.06,4682.43,6154.68
117.61,707029.03,3334.38,8518.95
6247.34,943183.53,4942.60,6256.76
7716.40,600751.22,2169.70,3489.77
8071.62,995737.49,3244.28,2759.78
1696.98,707722.48,6972.31,7218.76
2137.44,459436.86,9197.02,3141.71
709.31,519718.75,1003.05,843.69
2221.20,43241.14,5220.33,4357.71
8545.68,526199.93,1855.37,2818.28
7510.07,23578.35,4962.65,9395.45
4116.18,720654.25,3165.61,6837.47
3451.81,719093.23,3547.10,2205.13
9823.33,426269.86,3950.84,7219.33
4616.94,305387.01,1870.58,4793.09
6187.17,853512.13,9050.86,6782.76
8674.84,324826.66,9682.77,2768.26
3072.69,287184.50,6650.87,4759.92
3085.26,91501.83,4671.61,8130.42
370.88,465551.12,1361.39,4782.53
8606.85,636407.80,7281.80,589.32
3485.12,819099.42,3831.98,5481.11
6224.26,862932.10,3492.89,1203.77
1474.40,601520.58,375.35,8736.18
6595.47,187723.46,283.59,4629.69
8205.04,770486.29,8578.42,3120.50
3620.66,627020.87,1008.66,8766.32
9362.30,660799.72,7376.87,2571.39
6234.52,553520.92,415.25,3089.48
673.56,417498.76,2569.73,2832.28
5023.26,33861.70,1524.98,9461.06
5194.71,801490.04,1250.65,702.38
2768.09,661801.16,9108.44,1703.78
11.05,65291.30,1132.31,3633.78
516.61,687168.31,6978.65,2730.25
5204.55,581460.82,3240.57,9714.77
3283.74,205665.12,8830.16,515.41
438.87,911291.43,8955.03,578.67
1983.70,59597.48,4850.04,6701.46
7013.70,206347.81,4872.33,2277.06
694.69,884613.17,8827.76,4124.24
5740.10,920424.84,1468.98,1656.65
857.72,162525.07,2990.08,2050.21
3488.27,954505.03,4040.18,8278.62
6511.20,85297.68,287.90,413.09
3759.38,902293.78,6891.17,4419.76
7162.91,80275.14,6361.30,6839.13
9133.02,368909.65,4257.74,8194.23
7400.84,31728.72,5909.62,2750.19
5941.78,700308.59,3932.41,7335.19
4844.46,298802.18,692.91,7333.67
4024.68,346019.93,2072.86,3675.22
538.01,554932.79,8891.46,668.20
6910.73,682772.12,169.17,864.71
8387.43,698826.49,8049.94,9794.43
284.51,191586.58,7646.48,367.17
2742.35,472064.88,6332.64,4019.75
9085.04,205917.67,6079.52,3270.63
5724.83,543422.72,9316.49,8246.03
6089.77,613416.91,3495.69,7954.14
8406.35,224973.44,2048.31,5609.63
7334.97,398899.66,9743.17,6148.35
2434.64,950061.45,8592.96,3222.48
2224.35,521092.21,6400.71,2429.48
1211.91,388218.64,3798.86,7303.47
8677.32,980737.66,7205.53,4685.42
2226.00,537103.97,4507.45,6489.20
6168.43,842638.40,7476.04,5593.25
4636.08,456543.59,9933.28,4613.01
2009.69,419213.57,3505.84,7647.22
8714.40,414750.14,3441.10,6741.58
8727.19,168149.58,5405.60,6776.11
6245.73,361798.89,446.63,4757.93
2883.67,901721.64,9369.39,2089.19
3485.94,390439.35,9667.59,1280.06
8198.59,350364.81,7841.97,1789.81
781.40,309320.08,7451.48,3204.22
8317.21,968072.06,8563.75,7795.58
5450.69,598704.80,7406.67,8661.82
7080.27,992198.16,5969.69,4104.32
7030.17,403758.43,63.51,3679.17
6645.94,795247.17,919.12,6444.81
6485.06,225480.52,9791.75,7329.00
6315.38,951221.57,7232.61,3251.38
3487.52,554364.71,8701.14,6662.87
7413.67,44111.32,6012.74,501.40
8363.27,676861.96,9751.53,5213.53
2077.61,491101.08,1225.29,5454.76
7808.41,169726.09,3799.17,1356.29
6301.87,518073.38,2517.27,6834.39
5977.87,942319.35,7805.74,5318.45
95.21,649986.15,3748.53,1486.93
5047.24,91956.31,3936.58,6125.89
98.22,403702.66,8213.37,62.42
1849.31,342364.40,1774.89,2275.84
2514.10,315851.98,4028.86,6752.44
9687.05,400338.73,8378.27,2424.89
6704.27,183297.94,5666.24,625.30
6924.60,330669.98,3404.17,4881.34
2300.01,318795.11,102.19,8597.77
6457.64,454422.74,9031.01,7190.97
5182.10,129409.46,8566.27,2582.15
2665.00,940643.12,6901.27,9605.16
179.69,330282.06,7361.43,5847.78
4942.80,686573.18,6813.33,8720.64
840.12,651314.16,3733.73,6136.16
9422.83,206450.86,4388.42,79.70
9121.26,819351.12,5268.27,5568.66
2976.68,753972.89,7439.50,1020.12
